id	order_item_order_id	product_title_origin	product_category	hscode	thumbnail_urls	actual_weight_kg	actual_width_cm	actual_length_cm	actual_height_cm	actual_volume_m3	ai_estimated_weight_kg	ai_estimated_width_cm	ai_estimated_length_cm	ai_estimated_height_cm	ai_calculated_volume_m3	shipping_date	order_created_at
130	251030BE630320	중고 볼링가방 스톰 3볼 롤러백	스포츠/레저 > 볼링 >	4202999000	https://firebasestorage.googleapis.com/v0/b/sazoshop.appspot.com/o/images%2F2025%2F10%2F31%2F03fb2466-7911-46bb-8d32-47a2889076fb?alt=media&token=d84957d9-5034-4ba4-8a29-0d859816b279|https://firebasestorage.googleapis.com/v0/b/sazoshop.appspot.com/o/images%2F2025%2F10%2F31%2Ffee54f50-e26e-42e3-bef8-cf92b88bc78d?alt=media&token=97429879-96e9-458a-882a-d4976c67fbaa|https://firebasestorage.googleapis.com/v0/b/sazoshop.appspot.com/o/images%2F2025%2F10%2F31%2Ff83a6ba3-8861-470f-a0b9-58e802833ece?alt=media&token=f9bef71e-05b3-488a-a6e8-ec0cf823149e	6.675	86.5	34.5	35.5	0.105940875	6.5	35	75	50	0.13125	2025-11-06 0:00:00	2025-11-08 8:00:31
143	251102F1E79C21	한성 TFG 매그니톡스 XF 8K 래피드트리거 동그리 써피, 저소음 자석축, 35g	디지털/가전>주변기기>키보드>유선키보드	8471601020	https://shop-phinf.pstatic.net/20250823_293/17559306336007qYG9_JPEG/90063421738448890_1808976005.jpg?type=m510	2.34	45.6	23.9	35.8	0.039016272	1.5	16	46	6	0.004416	2025-11-06 0:00:00	2025-11-08 5:00:37
136	25110199D56835	(가성비 사무용 키보드) GK797PRO 3모드 폼떡 가스켓 기계식키보드 오션 화이트, 에그스톤 도각, 45g	디지털/가전>주변기기>키보드>무선키보드	8471601020	https://shop-phinf.pstatic.net/20250314_275/174192394204437Bhw_JPEG/36466687259982234_1532428777.jpg?type=m510|https://shop-phinf.pstatic.net/20250220_242/1740030936480VS43d_JPEG/59586202234370209_1650428435.jpg?type=m510	1.885	46	9	37	0.015318	1.4	17.5	40	10	0.007	2025-11-06 0:00:00	2025-11-08 5:00:37
184	25102467AC0723	카시오 클래식 라운드 멀티펑션 데이데이트 남자 정장 캐쥬얼 메탈 시계 MTP-V300D-7A	패션잡화>시계>패션시계>메탈밴드시계	9114900000	https://shop-phinf.pstatic.net/20250211_65/1739264827179euN3T_JPEG/73397670314791054_947405671.jpg?type=m510|https://shop-phinf.pstatic.net/20250211_274/1739264832911uruip_JPEG/27544040943136151_900674221.jpg?type=m510|https://shop-phinf.pstatic.net/20250211_196/17392648331422MeUi_JPEG/27544041176902596_480855590.jpg?type=m510|https://shop-phinf.pstatic.net/20250211_74/1739264833380M1UJ5_JPEG/27544041414648772_1818680421.jpg?type=m510	0.275	21	9	19	0.003591	0.35	10	12	8	0.00096	2025-10-29 12:55:17	2025-11-07 14:00:42
218	25101981AB6C15	카시오 A171WEMB-1A 메쉬 밴드 시계	패션잡화>시계>패션시계>메탈밴드시계	9114900000	https://shop-phinf.pstatic.net/20221202_37/1669986598633xVRIw_JPEG/71122426451015691_1994331250.jpg?type=m510	0.25	25.1	16.5	17.2	0.00712338	0.2	10	10	8	0.0008	2025-10-24 11:27:17	2025-11-07 14:00:41
211	25101719887CBD	카시오 F-105W-1A	CASIO > Standard Digital > 카시오 F-105W-1A >	9114900000	https://www.ktime.co.kr/shopimages/ktime/0510060001812.jpg	0.315	31.2	7.8	21.5	0.00523224	0.25	10	15	8	0.0012	2025-10-24 11:27:17	2025-11-07 14:00:41
215	2510211D93F0A6	타임플래닛 CASIO A158WA-1D 카시오 시계 메탈밴드	패션잡화>시계>패션시계>메탈밴드시계	9114900000	https://shop-phinf.pstatic.net/20190831_269/1567228570200JCunA_JPEG/4580739245431133_1279534741.jpg?type=m510	0.245	30.5	8.4	20.9	0.00535458	0.1	5	5	5	0.000125	2025-10-24 11:27:17	2025-11-07 14:00:41
216	25102088D904DF	카시오 빈티지 클래식 라운드 아날로그 캐쥬얼 정장 남자 메탈 손목시계 MTP-B145G-9A	패션잡화>시계>패션시계>메탈밴드시계	9114900000	https://shop-phinf.pstatic.net/20240611_1/1718074003004NurKh_JPEG/67557610171670021_1393928266.jpg?type=m510|https://shop-phinf.pstatic.net/20240611_44/1718074003184j2FlR_JPEG/67557610352301006_1523627514.jpg?type=m510|https://shop-phinf.pstatic.net/20240611_110/1718074003348cuVX7_JPEG/67557610514200194_1953487380.jpg?type=m510|https://shop-phinf.pstatic.net/20240611_149/1718074003525rhEcx_JPEG/67557610694315285_835236603.jpg?type=m510	0.28	24.8	16.2	17.2	0.006910272	0.25	10	12	8	0.00096	2025-10-24 11:27:17	2025-11-07 14:00:37
161	251030F9FAD588	변우석 이디야 투명대형포스터2장일괄	스타굿즈 > 배우(남) > 포스터/화보 >	4911919000	https://firebasestorage.googleapis.com/v0/b/sazoshop.appspot.com/o/images%2F2025%2F10%2F31%2F88f1e258-ff01-4cc0-819e-8f15d447f43a?alt=media&token=e26bac79-1d46-4371-be92-8cd60e3ff7dc	2.09	138	20	20	0.0552	0.6	8	75	8	0.0048	2025-11-03 0:00:00	2025-11-07 8:00:15
165	251030D3D76CC3	(래피드트리거, 실시간 업데이트) TFG Magnetox XF 듀얼 8K 가스켓 자석축 게이밍키보드 써피, POLARIS(마그네틱축)	디지털/가전>주변기기>키보드>유선키보드	8471601020	https://shop-phinf.pstatic.net/20250313_98/1741855827172XPJ9B_JPEG/75988749090016481_2072246214.jpg?type=m510|https://shop-phinf.pstatic.net/20250210_127/17391726197042xCk8_PNG/56873809529011956_1496799384.png?type=m510	2.495	45	21	35	0.033075	1	15	5	45	0.003375	2025-11-03 0:00:00	2025-11-07 8:00:15
164	25103171AE3F62	코닥 메모샷 ERA MS100 옐로우 라벨지 10롤 번들 라벨프린터기 토이 유아 포토 즉석 카메라 라벨기 프린터	모니터/프린터 > 프린터 > 포토프린터	8443321090	https://gdimg.gmarket.co.kr/3827135563/still/600?ver=1761525969|https://gdimg1.gmarket.co.kr/goods_image2/exlarge_moreimg/382/713/3827135563/3827135563_00.jpg?ver=1761525969|https://gdimg1.gmarket.co.kr/goods_image2/exlarge_moreimg/382/713/3827135563/3827135563_01.jpg?ver=1761525969|https://gdimg1.gmarket.co.kr/goods_image2/exlarge_moreimg/382/713/3827135563/3827135563_02.jpg?ver=1761525969	0.84	24.5	15	17	0.0062475	1	12	18	9	0.001944	2025-11-03 0:00:00	2025-11-07 8:00:14
166	251029048F3E76	켈로그 운빨존많겜 기획팩 820g (N4)	식품>과자/베이커리>시리얼>기타시리얼	1904909000	https://shop-phinf.pstatic.net/20251017_291/1760656860593WjIxo_JPEG/87347329576229131_1002560116.jpg?type=m510|https://shop-phinf.pstatic.net/20251017_289/1760656860855tMvIt_JPEG/87347329827386002_1361452285.jpg?type=m510	8.355	70	50	50	0.175	0.9	22	10	30	0.0066	2025-10-31 13:03:04	2025-11-07 8:00:14
155	251031A71754D6	카시오 신제품  MTP-V004L-1B  남성용 비닐케이스발송 본사 무상AS2년	패션잡화>시계>패션시계>가죽밴드시계	9114900000	https://shop-phinf.pstatic.net/20211003_143/1633243076754VcP9o_JPEG/34378911570467386_1118946596.jpg?type=m510	0.155	17	12.5	13	0.0027625	0.25	10	10	8	0.0008	2025-11-03 0:00:00	2025-11-07 5:01:45
159	251029CB2EA937	최강공룡 미니특공대 다이노엠페러	출산/육아>완구/인형>작동완구>로봇	9503003919	https://shop-phinf.pstatic.net/20251017_263/1760693776742zMDfe_JPEG/74582634509804566_450302150.jpeg?type=m510	6.945	69	24	60	0.09936	8	50	59	20	0.059	2025-11-03 0:00:00	2025-11-06 14:00:17
160	251030B0DF9711	(래피드트리거, 실시간 업데이트) TFG Magnetox XF 듀얼 8K 가스켓 자석축 게이밍키보드 써피, POLARIS(마그네틱축)	디지털/가전>주변기기>키보드>유선키보드	8471601020	https://shop-phinf.pstatic.net/20250313_98/1741855827172XPJ9B_JPEG/75988749090016481_2072246214.jpg?type=m510|https://shop-phinf.pstatic.net/20250210_127/17391726197042xCk8_PNG/56873809529011956_1496799384.png?type=m510	2.475	45	21	35	0.033075	2	20	50	10	0.01	2025-11-03 0:00:00	2025-11-06 8:00:19
163	2510301C579E56	밸류엠 맥세이프 충전 거치대 새상품	디지털 > 휴대폰 > 케이블/충전기/주변기기 >	8504403010	https://firebasestorage.googleapis.com/v0/b/sazoshop.appspot.com/o/images%2F2025%2F10%2F31%2F5b379528-adeb-4ad5-9313-67e6aba1f4c8?alt=media&token=0465cb16-3f85-48c0-89b4-993d6b6ffdf7|https://firebasestorage.googleapis.com/v0/b/sazoshop.appspot.com/o/images%2F2025%2F10%2F31%2Ffc603dcf-4f97-426d-a42b-1d9db060923a?alt=media&token=9dc89f40-d3aa-4435-853a-96a8610dc46d|https://firebasestorage.googleapis.com/v0/b/sazoshop.appspot.com/o/images%2F2025%2F10%2F31%2F14122781-3af1-4620-ad35-aa110f429549?alt=media&token=6fe99caf-afaf-496b-ad28-25bea0777512|https://firebasestorage.googleapis.com/v0/b/sazoshop.appspot.com/o/images%2F2025%2F10%2F31%2Fd89b481b-ac94-49a1-bbc6-0bc284380639?alt=media&token=30564442-ad7b-4ddd-9a3f-a92e748451a0|https://firebasestorage.googleapis.com/v0/b/sazoshop.appspot.com/o/images%2F2025%2F10%2F31%2Fdf450b64-bbde-4fbd-ac35-6e4a8e581ff4?alt=media&token=844d4e61-c1a4-4077-bbca-5d3330bee52e|https://firebasestorage.googleapis.com/v0/b/sazoshop.appspot.com/o/images%2F2025%2F10%2F31%2F0a32a0a8-0be3-4374-9d8a-e93c2e6faefa?alt=media&token=013538bd-cb13-4ea7-9a86-19e2219e739c	0.45	24.5	15	17	0.0062475	0.7	14	14	27	0.005292	2025-11-03 0:00:00	2025-11-06 8:00:16
168	25102296E849D3	[대형 제품] 터닝메카드 갓 타나토스 매그넘 (블루랜드)	키덜트 > 피규어/인형 >	9503003919	https://firebasestorage.googleapis.com/v0/b/sazoshop.appspot.com/o/images%2F2025%2F10%2F23%2F2d2bc4b1-65b5-40dd-a9c1-e39c301fdff6?alt=media&token=ff9a5674-6876-4363-8e02-26d2172f0e0b	1.035	38	20	27	0.02052	1.1	28	35	12	0.01176	2025-10-31 13:03:04	2025-11-06 5:00:23
157	251016A8D7C2AD	카고컨테이너 일산화탄소 경보기 캠핑 세이프 CO 디텍터	생활/건강>생활용품>보안용품>경보기	8531103000	https://shop-phinf.pstatic.net/20241014_216/1728870323564hBlnj_JPEG/63003180687137755_1470446763.jpg?type=m510|https://shop-phinf.pstatic.net/20241014_8/1728870327731Oajkx_JPEG/76535245719546663_1887981374.jpg?type=m510|https://shop-phinf.pstatic.net/20241014_168/1728870328350Jea1y_JPEG/76535246330518162_1086074058.jpg?type=m510|https://shop-phinf.pstatic.net/20241014_12/17288703292793socg_JPEG/76535247256668636_1550060508.jpg?type=m510	0.4	17	12.5	13	0.0027625	0.3	8	12	5	0.00048	2025-11-03 0:00:00	2025-11-05 14:00:27
156	25102973F0A68C	(래피드 트리거, 실시간 업데이트) TFG Magnetox XL 듀얼 8K 가스켓 자석축 게이밍키보드 써피, POLARIS(마그네틱축)	디지털/가전>주변기기>키보드>유선키보드	8471601020	https://shop-phinf.pstatic.net/20250314_67/1741922215140x3uCd_JPEG/14241353925456139_1777143698.jpg?type=m510|https://shop-phinf.pstatic.net/20251014_233/1760418031854esemC_PNG/46262370797406593_1432089878.png?type=m510	2	45	13.5	36	0.02187	1	15	5	45	0.003375	2025-11-03 0:00:00	2025-11-05 14:00:26
178	251024A5B6B20C	페브리즈 섬유탈취제 다우니향 920ml 2개 코스트코	생활/건강>생활용품>제습/방향/탈취>섬유탈취스프레이	3307490000	https://shop-phinf.pstatic.net/20240127_91/1706356855972UsKU3_JPEG/107492689789796213_562602769.jpg?type=m510	4.725	38	20	27	0.02052	1.8	10	25	10	0.0025	2025-10-30 13:02:58	2025-11-04 14:00:14
188	2510268962FEFD	[ 볼링티 1볼도트 악세사리백 3종스티커 네임텍 선물 ] 햄머 빅 3볼롤러백 블랙실버	스포츠/레저>볼링>볼링가방	4202999000	https://shop-phinf.pstatic.net/20250902_49/1756778197458XuhQP_JPEG/8547979582422248_692728662.jpg?type=m510	8.525	78	38	40	0.11856	6	40	80	40	0.128	2025-10-29 12:55:17	2025-11-03 14:00:12
192	251022998CF6D3	BONFLAG 캠핑 에어베드 에어침대 매트 2인용, 48cm, 블랙	스포츠/레저>캠핑>캠핑매트	9404290000	https://shop-phinf.pstatic.net/20240625_277/1719283050899TN3By_JPEG/7407399227110797_959037326.jpg?type=m510|https://shop-phinf.pstatic.net/20240625_10/1719283058600qrCIf_JPEG/50083659568257298_1383878507.jpg?type=m510|https://shop-phinf.pstatic.net/20240625_279/1719283058269xNKbf_JPEG/50083659234739586_1663456347.jpg?type=m510|https://shop-phinf.pstatic.net/20240625_14/1719283058733E21kU_JPEG/50083659700481217_480962939.jpg?type=m510	13.255	61	26	40	0.06344	9	40	65	25	0.065	2025-10-29 12:55:17	2025-11-03 14:00:12
176	25102516877FB1	최강공룡 미니특공대 다이노엠페러 공룡 합체변신로봇 프테라 티라노 트리케라 브라키오 장난감	출산/육아>완구/인형>작동완구>로봇	9503003919	https://shop-phinf.pstatic.net/20251016_229/17605419606571LWfm_JPEG/33362014806293030_907515332.jpg?type=m510|https://shop-phinf.pstatic.net/20251016_166/1760542186757yow0C_JPEG/8411680511661630_90500595.jpeg?type=m510|https://shop-phinf.pstatic.net/20251016_183/1760542187144CxcQ2_JPEG/8411680900476129_185713912.jpeg?type=m510|https://shop-phinf.pstatic.net/20251016_274/1760542187452JzKND_JPEG/8411681206977618_375845810.jpeg?type=m510|https://shop-phinf.pstatic.net/20251016_188/1760542187746WLA7A_JPEG/8411681502962324_543553581.jpeg?type=m510|https://shop-phinf.pstatic.net/20251016_181/176054218809737yVl_JPEG/8411681845988641_1616991744.jpeg?type=m510|https://shop-phinf.pstatic.net/20251016_21/1760542188845o2jMO_JPEG/8411682597082641_1802317386.jpeg?type=m510|https://shop-phinf.pstatic.net/20251016_81/1760542189182Rm7Hp_JPEG/8411682935750801_1454296770.jpeg?type=m510|https://shop-phinf.pstatic.net/20251016_256/1760542189505XQ456_JPEG/8411683257475701_1455640865.jpeg?type=m510	6.905	65.5	30	56	0.11004	4	35	50	25	0.04375	2025-10-30 13:02:58	2025-11-03 8:00:15
180	251024466D783B	최강공룡 미니특공대 다이노엠페러 5단합체 변신로봇	출산/육아>완구/인형>작동완구>로봇	9503003919	https://shop-phinf.pstatic.net/20251014_284/1760422772882LPiEU_JPEG/74311630668444664_1996870547.jpg?type=m510|https://shop-phinf.pstatic.net/20251014_211/17604227804692HGLu_JPEG/12906576315601224_1722263171.jpg?type=m510|https://shop-phinf.pstatic.net/20251014_51/1760422886481nQdWc_JPEG/7101307515194245_2072292033.jpg?type=m510|https://shop-phinf.pstatic.net/20251014_153/1760422886861G5U7K_JPEG/7101307890565442_23734513.jpg?type=m510|https://shop-phinf.pstatic.net/20251014_3/1760422774664qJmiX_JPEG/6422350476992130_1047981516.jpg?type=m510|https://shop-phinf.pstatic.net/20251014_217/1760422776201PCpB2_JPEG/94555692333796065_868657292.jpg?type=m510|https://shop-phinf.pstatic.net/20251014_283/1760422777688D0iQs_JPEG/94555696794563724_208900915.jpg?type=m510|https://shop-phinf.pstatic.net/20251014_266/1760422779098IlT17_JPEG/87113248078794260_608808556.jpg?type=m510	5.82	64	26	52	0.086528	2.5	38	48	14	0.025536	2025-10-29 12:55:17	2025-11-03 8:00:15
179	2510265ECBA21C	최강공룡 미니특공대 그레이트 렉스카이저 D9 공룡 합체 변신로봇 장난감	출산/육아>완구/인형>작동완구>로봇	9503003919	https://shop-phinf.pstatic.net/20250605_64/17490891024144uhUS_JPEG/80693527351519975_1098187009.jpg?type=m510|https://shop-phinf.pstatic.net/20250604_235/17489661303533biyy_JPEG/1683028512240864_1248850531.jpeg?type=m510|https://shop-phinf.pstatic.net/20250604_247/1748966130755jamq2_JPEG/1683028913740238_1895602715.jpeg?type=m510|https://shop-phinf.pstatic.net/20250604_285/1748966449449XeH4R_JPEG/54805748267907436_1825324739.jpeg?type=m510|https://shop-phinf.pstatic.net/20250604_286/1748966449775Iyuo5_JPEG/54805748592537176_603535338.jpeg?type=m510|https://shop-phinf.pstatic.net/20250325_21/1742891176934DdmWm_JPEG/5702648016791130_1986790141.jpg?type=m510|https://shop-phinf.pstatic.net/20250311_190/1741687734109oEBcf_JPEG/14002591387197093_1416088298.jpg?type=m510|https://shop-phinf.pstatic.net/20250325_105/1742891177442nITdW_JPEG/5702648540094987_2009196307.jpg?type=m510|https://shop-phinf.pstatic.net/20250311_27/1741688205208JjO90_JPEG/10196222194280025_1393690944.jpg?type=m510	7.645	70	50	50	0.175	5	45	55	20	0.0495	2025-10-30 13:02:58	2025-11-03 5:00:19
281	251015FD2F263F	[10월올영픽] [올리브영단독] 메디큐브 에이지알 미니플러스 마이멜로디 에디션/베이지/핑크 택 1	기초화장품>스킨케어>스킨케어기기	8543702020	https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0023/A00000023218217ko.jpg?l=ko|https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0023/A00000023218218ko.jpg?l=ko|https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0023/A00000023218209ko.jpg?l=ko|https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0023/A00000023218210ko.jpg?l=ko	0.4	25	15	17	0.006375	0.3	12	20	8	0.00192	2025-10-20 12:55:23	2025-11-02 14:00:30
172	251027C230E9BA	켈로그 운빨존많겜 기획팩 820g	가공식품 > 대용식 > 시리얼 > 시리얼	1904909000	https://sitem.ssgcdn.com/39/57/08/item/1000729085739_i1_500.jpg|https://sitem.ssgcdn.com/39/57/08/item/1000729085739_i2_500.jpg	7.55	70	38	51.5	0.13699	0.82	9	25	28	0.0063	2025-10-30 13:02:58	2025-11-02 8:00:39
173	25102730EA3C34	[10/27 네이버 단독출시] 원씽 호호바 보습 기획 (오일 50ml 1개+크림 100ml 1개)	화장품/미용>스킨케어>화장품세트	3304991000	https://shop-phinf.pstatic.net/20251024_140/17612949300477ypMx_PNG/95427748762022461_405697613.png?type=m510|https://shop-phinf.pstatic.net/20251001_211/1759309452525VTWgf_JPEG/13469392044141532_2063794207.jpg?type=m510|https://shop-phinf.pstatic.net/20251001_62/17593093175949Syr0_JPEG/30775770694684244_1752602799.jpg?type=m510|https://shop-phinf.pstatic.net/20251001_103/1759309441561y8uTn_JPEG/13912529691056106_929938528.jpg?type=m510|https://shop-phinf.pstatic.net/20231020_184/1697768067848THCM2_JPEG/13359725648540638_1048887050.jpg?type=m510|https://shop-phinf.pstatic.net/20231020_83/1697768074315dGpyC_JPEG/15095005817993836_470061686.jpg?type=m510|https://shop-phinf.pstatic.net/20231020_185/1697768070892dQOyo_JPEG/1141478839928620_312277560.jpg?type=m510|https://shop-phinf.pstatic.net/20231020_214/1697768077110sRtfP_JPEG/6192125357971898_617762502.jpg?type=m510|https://shop-phinf.pstatic.net/20251023_27/1761208232961LFCkQ_JPEG/95341072089227312_963779904.jpg?type=m510	0.43	25	15	17	0.006375	0.45	16	22	11	0.003872	2025-10-30 13:02:58	2025-11-02 8:00:37
171	2510246F2907EA	최강공룡 미니특공대 그레이트 렉스카이저 D9 공룡 합체 변신로봇 장난감	출산/육아>완구/인형>작동완구>로봇	9503003919	https://shop-phinf.pstatic.net/20250605_64/17490891024144uhUS_JPEG/80693527351519975_1098187009.jpg?type=m510|https://shop-phinf.pstatic.net/20250604_235/17489661303533biyy_JPEG/1683028512240864_1248850531.jpeg?type=m510|https://shop-phinf.pstatic.net/20250604_247/1748966130755jamq2_JPEG/1683028913740238_1895602715.jpeg?type=m510|https://shop-phinf.pstatic.net/20250604_285/1748966449449XeH4R_JPEG/54805748267907436_1825324739.jpeg?type=m510|https://shop-phinf.pstatic.net/20250604_286/1748966449775Iyuo5_JPEG/54805748592537176_603535338.jpeg?type=m510|https://shop-phinf.pstatic.net/20250325_21/1742891176934DdmWm_JPEG/5702648016791130_1986790141.jpg?type=m510|https://shop-phinf.pstatic.net/20250311_190/1741687734109oEBcf_JPEG/14002591387197093_1416088298.jpg?type=m510|https://shop-phinf.pstatic.net/20250325_105/1742891177442nITdW_JPEG/5702648540094987_2009196307.jpg?type=m510|https://shop-phinf.pstatic.net/20250311_27/1741688205208JjO90_JPEG/10196222194280025_1393690944.jpg?type=m510	7.59	70	38	51.5	0.13699	5	45	55	20	0.0495	2025-10-30 13:02:58	2025-11-02 8:00:37
177	25102516FC8F04	최강공룡 미니특공대 다이노엠페러 공룡 합체변신로봇 프테라 티라노 트리케라 브라키오 장난감	출산/육아>완구/인형>작동완구>로봇	9503003919	https://shop-phinf.pstatic.net/20251016_229/17605419606571LWfm_JPEG/33362014806293030_907515332.jpg?type=m510|https://shop-phinf.pstatic.net/20251016_166/1760542186757yow0C_JPEG/8411680511661630_90500595.jpeg?type=m510|https://shop-phinf.pstatic.net/20251016_183/1760542187144CxcQ2_JPEG/8411680900476129_185713912.jpeg?type=m510|https://shop-phinf.pstatic.net/20251016_274/1760542187452JzKND_JPEG/8411681206977618_375845810.jpeg?type=m510|https://shop-phinf.pstatic.net/20251016_188/1760542187746WLA7A_JPEG/8411681502962324_543553581.jpeg?type=m510|https://shop-phinf.pstatic.net/20251016_181/176054218809737yVl_JPEG/8411681845988641_1616991744.jpeg?type=m510|https://shop-phinf.pstatic.net/20251016_21/1760542188845o2jMO_JPEG/8411682597082641_1802317386.jpeg?type=m510|https://shop-phinf.pstatic.net/20251016_81/1760542189182Rm7Hp_JPEG/8411682935750801_1454296770.jpeg?type=m510|https://shop-phinf.pstatic.net/20251016_256/1760542189505XQ456_JPEG/8411683257475701_1455640865.jpeg?type=m510	7.005	65.5	30	56	0.11004	12	35	50	25	0.04375	2025-10-30 13:02:58	2025-11-02 8:00:35
190	251024A91FEB0C	보닉스 블렌드 스프레이 왁스 블랙에디션 SiO2 카나우바 고급 차량 액체 물왁스	생활/건강>자동차용품>세차용품>도장용광택/코팅제	3405300000	https://shop-phinf.pstatic.net/20230829_65/169328776699685MBJ_JPEG/833943984632010_1938124551.jpg?type=m510|https://shop-phinf.pstatic.net/20230829_227/1693287766909oReGV_JPEG/833943889951540_1325659398.jpg?type=m510|https://shop-phinf.pstatic.net/20210723_80/1627028561349uS5OU_JPEG/28164345050812860_971766817.jpg?type=m510|https://shop-phinf.pstatic.net/20210723_29/1627028561815gg1ky_JPEG/28164345493872379_1018866536.jpg?type=m510|https://shop-phinf.pstatic.net/20210723_227/1627028562080W7h0a_JPEG/28164345770604460_84833445.jpg?type=m510	0.82	30	15	18.5	0.008325	0.5	10	20	10	0.002	2025-10-29 12:55:17	2025-11-02 8:00:35
194	25102631425208	최강공룡 미니특공대 다이노엠페러 5단합체 변신로봇	출산/육아>완구/인형>작동완구>로봇	9503003919	https://shop-phinf.pstatic.net/20251014_284/1760422772882LPiEU_JPEG/74311630668444664_1996870547.jpg?type=m510|https://shop-phinf.pstatic.net/20251014_211/17604227804692HGLu_JPEG/12906576315601224_1722263171.jpg?type=m510|https://shop-phinf.pstatic.net/20251014_51/1760422886481nQdWc_JPEG/7101307515194245_2072292033.jpg?type=m510|https://shop-phinf.pstatic.net/20251014_153/1760422886861G5U7K_JPEG/7101307890565442_23734513.jpg?type=m510|https://shop-phinf.pstatic.net/20251014_3/1760422774664qJmiX_JPEG/6422350476992130_1047981516.jpg?type=m510|https://shop-phinf.pstatic.net/20251014_217/1760422776201PCpB2_JPEG/94555692333796065_868657292.jpg?type=m510|https://shop-phinf.pstatic.net/20251014_283/1760422777688D0iQs_JPEG/94555696794563724_208900915.jpg?type=m510|https://shop-phinf.pstatic.net/20251014_266/1760422779098IlT17_JPEG/87113248078794260_608808556.jpg?type=m510	5.82	64	26	50	0.0832	2.5	38	48	14	0.025536	2025-10-29 12:55:17	2025-11-02 8:00:33
174	251028337A782C	메디큐브 울트라 튠 40.58	가전제품 > 미용가전 > 피부케어기기 >	8543702020	https://firebasestorage.googleapis.com/v0/b/sazoshop.appspot.com/o/images%2F2025%2F10%2F29%2F721387d3-e4d6-4cf2-8f4c-6217d9d0c4a2?alt=media&token=7ef4ea22-71ee-4568-a383-c4915251cf33|https://firebasestorage.googleapis.com/v0/b/sazoshop.appspot.com/o/images%2F2025%2F10%2F29%2F24adec63-27f0-47c0-a6fc-2c3baf8a5e65?alt=media&token=80ba6384-3947-4e2a-8665-b4d9be9c362f|https://firebasestorage.googleapis.com/v0/b/sazoshop.appspot.com/o/images%2F2025%2F10%2F29%2Ff1624bf2-7d66-46e2-add9-9375dc868245?alt=media&token=05623f12-b3ad-4369-b922-ebd15db69467|https://firebasestorage.googleapis.com/v0/b/sazoshop.appspot.com/o/images%2F2025%2F10%2F29%2F0e9e3737-5e09-4542-b4e1-5889c807641b?alt=media&token=b0fec77f-7385-4414-867c-8f2999577c75	1.17	37.5	12	28	0.0126	0.8	16	28	9	0.004032	2025-10-30 13:02:58	2025-11-02 5:00:41
170	251015CDEB4635	Beats Solo 4 Wireless On Ear Headphone Jennie Special Edition Ruby Red (Korean Ver.)	electronics	8518309000	https://search.pstatic.net/sunny?src=https%3A%2F%2Fkream-phinf.pstatic.net%2FMjAyNTA5MDNfMjg0%2FMDAxNzU2ODg0ODI2MjU2.2IBd6SlOzuQwPIKoFntchkGkcT-E5VJVuXvoT0IOfcgg.UVZ0PC8EbbrFRC-mAlQXH-zn1b0HNIN58hqqsjA6Q6Ig.PNG%2Fa_b8de3753177443b3bf7bdafa6af8e124.png|https://search.pstatic.net/sunny?src=https%3A%2F%2Fkream-phinf.pstatic.net%2FMjAyNTA5MDNfMTk0%2FMDAxNzU2ODg0ODI2MzA0.GxWdcLSKMdPmHAZj7B8qGqh0-MCmqOQpB3N9r3Jp9IAg.MAcmokfpgiWMEUUPskcFqGFTriTuK5bVhZQO2D0lL28g.PNG%2Fa_16d807ef74d74711b68efb8b9ef1fc54.png|https://search.pstatic.net/sunny?src=https%3A%2F%2Fkream-phinf.pstatic.net%2FMjAyNTA5MDNfMjM2%2FMDAxNzU2ODg0ODI2MzY2.zSwBfSiE19k1gzQolae7t_Fz9HivCUC_7WCAL3cILbYg.ORs8jfc4MGnYpsJI0G01CQYkAWM9LXiWFN_nQRThxCEg.PNG%2Fa_205f1e63fe8244c0b837578d50183ff2.png|https://search.pstatic.net/sunny?src=https%3A%2F%2Fkream-phinf.pstatic.net%2FMjAyNTA5MDNfODYg%2FMDAxNzU2ODg0ODI2NTc0.XeDrqPVlRLQFEN03yCZ0yvi91kHSiNJO2YgI3JcJ7FIg.skt3CbxmfAv30Rr_uoFhcMdOjZhYV6yDsJKNbt9tCzMg.PNG%2Fa_fd0a96bb593e49bcaa5771a829d3eca2.png	1.035	37	16	26	0.015392	0.4	15	18	10	0.0027	2025-10-30 13:02:58	2025-11-02 5:00:38
187	251024F2389210	페브리즈 다우니 에이프릴향 섬유탈취제 920ml 코스트코 향균 플러스 이불 땀냄새	생활/건강>생활용품>제습/방향/탈취>섬유탈취스프레이	3809910000	https://shop-phinf.pstatic.net/20250812_134/1754959576690iDM2t_JPEG/17935459999879764_21192203.jpg?type=m510	5.925	33	25.5	29	0.0244035	1.05	12	7	28	0.002352	2025-10-29 12:55:17	2025-11-02 5:00:38
