order_id,item_id,product_id,product_version_id,title_origin,title_target,category,custom_category,site_name,product_details,product_info_details,materials,clothing_materials,hscode,thumbnail_urls,thumbnail_count,price_origin,price_krw,product_url,actual_weight,actual_dimensions,actual_d1,actual_d2,actual_d3,actual_max,actual_mid,actual_min,actual_volume_m3,actual_volume_cm3,actual_volume_L,volumetric_weight,ai_weight_kg,ai_width_cm,ai_depth_cm,ai_height_cm,ai_max,ai_mid,ai_min,ai_volume_m3,ai_volume_cm3,ai_volume_L,ai_volume_str,ai_packed_volume_str,weight_error,volume_error,max_error,mid_error,min_error,avg_dim_error,shipping_date,order_created_at,weight_range,combined_error,dim_twist
25051966C3CAAD,0fdccc7d-8c60-483a-8fbd-fa7715971666,e07f4be8-2325-446a-8416-6c6a82f2c6f8,931a9067-527b-44e8-be4f-0c55c23420b7,천재 증명서,天才証明書,,Playing cards,,,"상품결제정보

고액결제의 경우 안전을 위해 카드사에서 확인전화를 드릴 수도 있습니다.

확인과정에서 도난 카드의 사용이나 타인 명의의 주문등 정상적인 주문이 아니라고 판단될 경우 임의로 주문을 보류 또는 취소할 수 있습니다.
무통장 입금은 상품 구매 대금은 PC뱅킹, 인터넷뱅킹, 텔레뱅킹 혹은 가까운 은행에서 직접 입금하시면 됩니다.

주문시 입력한 입금자명과 실제입금자의 성명이 반드시 일치하여야 하며, 7일 이내로 입금을 하셔야 하며 입금되지 않은 주문은 자동취소 됩니다.
배송 방법 : 택배
배송 지역 : 전국지역
배송 비용 : 3,000원
배송 기간 : 3일 ~ 7일
배송안내
업체 발송은 상품설명에 별도로 기입된 브랜드 알림 배송공지 기준으로 출고되고 브랜드마다 개별 배송비가 부여됩니다.
오브젝트 자체발송은 오후 12시까지 결제 확인 된 주문에 한해 당일 출고되고 재고 부족 시 3-7 일 소요됩니다. 7일 이상 소요되는 제품은 개별 안내드립니다.
주문 전 상세페이지에 포함 된 상품설명의 제작기간을 숙지해주시기 바랍니다. 제주도를 포함한 도서산간 지역은 추가 배송비 입금 요청이 있을 수 있습니다.
(네이버 페이로 로그인 결제 시 도서산간 지역 배송비가 자동 결제되지 않아 추가 배송비 입금 요청 연락드리고 있습니다.)
오브젝트에서 판매하는 모든 악세서리는 a/s 서비스 이용이 가능합니다. 홍대/삼청/부산 매장에 방문 접수 해주시거나, 방문이 어려운 고객님께서는 왕복 착불 택배비용이 발생합니다.
원석이나 부품이 없어질 경우 추가 비용이 발생할 수 있습니다. 방문이 어려운 고객님 께서는 오브젝트 온라인몰 고객센터를 통해 접수해주세요.
상품명: 천재 증명서
브랜드: 최고심
판매가: 500원
구매방법: 정기배송 할인 1회구매
배송 방법: 택배
배송 지역: 전국지역
배송 비용: 3,000원
배송 기간: 3일 ~ 7일
배송 안내: 배송안내 - 업체 발송은 상품설명에 별도로 기입된 브랜드 알림 배송공지 기준으로 출고되고 브랜드마다 개별 배송비가 부여됩니다. - 오브젝트 자체발송은 오후 12시까지 결제 확인 된 주문에 한해 당일 출고되고 재고 부족 시 3-7 일 소요됩니다. 7일 이상 소요되는 제품은 개별 안내드립니다. - 주문 전 상세페이지에 포함 된 상품설명의 제작기간을 숙지해주시기 바랍니다. 제주도를 포함한 도서산간 지역은 추가 배송비 입금 요청이 있을 수 있습니다. (네이버 페이로 로그인 결제 시 도서산간 지역 배송비가 자동 결제되지 않아 추가 배송비 입금 요청 연락드리고 있습니다.) - 오브젝트에서 판매하는 모든 악세서리는 a/s 서비스 이용이 가능합니다. 홍대/삼청/부산 매장에 방문 접수 해주시거나, 방문이 어려운 고객님께서는 왕복 착불 택배비용이 발생합니다. 원석이나 부품이 없어질 경우 추가 비용이 발생할 수 있습니다. 방문이 어려운 고객님 께서는 오브젝트 온라인몰 고객센터를 통해 접수해주세요.
결제 시: 할인
",,,9504400000,https://sazo-qa-ai-resources.s3.ap-northeast-2.amazonaws.com/img/931a9067-527b-44e8-be4f-0c55c23420b7.jpg,1,500.0,52.0,https://insideobject.com/product/%EC%B2%9C%EC%9E%AC-%EC%A6%9D%EB%AA%85%EC%84%9C/5803/,0.115,20.7x12.4x7.5,20.7,12.4,7.5,20.7,12.4,7.5,0.0019251,1925.1,1.9251,0.321,0.1,21.0,0.5,30.0,30.0,21.0,0.5,0.000315,315.0,0.315,,,-0.1304347826086956,-0.836372136512389,0.4492753623188406,0.6935483870967741,-0.9333333333333332,0.0698301386940938,2025-05-23 09:23:12,2025-05-27 05:02:09.418,0-0.5kg,0.48340345956054226,twisted
25051785DD3E99,87b1c93f-2427-47bf-ae6a-cc71f2d5611b,942efbe7-40f4-406a-9779-e8a524095858,1c844e2f-3fb0-4844-9c4a-ae58d5b506b8,강아지산책매트 휴대용 애견 소풍 돗자리 스프링프릴 S,子犬散策マットポータブル愛犬ピクニックマットスプリングフリルS,생활/건강>반려동물>리빙용품>매트,Pet products,naver,,,,,9618009000,https://sazo-qa-ai-resources.s3.ap-northeast-2.amazonaws.com/img/1c844e2f-3fb0-4844-9c4a-ae58d5b506b8.jpg,3,42800.0,4393.0,https://m.smartstore.naver.com/yasico/products/11646133120,0.43,23.1x20.5x18.8,23.1,20.5,18.8,23.1,20.5,18.8,0.00890274,8902.74,8.90274,1.484,0.8,50.0,1.0,50.0,50.0,50.0,1.0,0.0025,2500.0,2.5,,,0.8604651162790699,-0.7191875759597607,1.1645021645021645,1.4390243902439024,-0.946808510638298,0.5522393480359229,2025-05-23 09:23:12,2025-05-27 23:08:45.785,0-0.5kg,0.7898263461194153,twisted
2505149EEDF3FB,2500bef6-bbe1-4035-8b6b-248b29cc440c,d2acd814-d8b1-4136-91ce-a6a02fc632f7,0875c647-d180-4bab-bfe5-ce1d48a8618a,아스가르드 12.6 그라운드시트 146017,アスガルド12。6グラウンドシート146017,캠핑>텐트/타프 용품>기타 텐트 부품,Tent for camping,eleventh,,![11번가_판매자공지사항_롯데아이몰](https://image.lotteimall.com/imall_ec/site/contents/11st/seller_notice/11st_seller_notice_internet.PNG)<br>![undefined](https://img.fashionplus.co.kr/mall/event/201211/780X120.jpg)<br>![undefined](https://daom2017.speedgabia.com/daom/intro(5).jpg)<br>![undefined](https://daom2017.speedgabia.com/daom/146017.jpg)<br>![undefined](https://daom2017.speedgabia.com/daom/outro.jpg)<br>![본 상품의 인증정보](https://www.lotteimall.com/images/detail/detail_26.gif)<br>![안전확인](https://www.lotteimall.com/images/detail/mark_kc.png)<br>,,,6306220000,https://sazo-qa-ai-resources.s3.ap-northeast-2.amazonaws.com/img/0875c647-d180-4bab-bfe5-ce1d48a8618a.png,1,245780.0,25218.0,https://www.11st.co.kr/products/8104615133,9.995,75.5x20.9x20.0,75.5,20.9,20.0,75.5,20.9,20.0,0.031559,31558.999999999996,31.558999999999997,5.26,1.5,100.0,1.0,100.0,100.0,100.0,1.0,0.01,10000.0,10.0,,,-0.8499249624812406,-0.6831331791248137,0.3245033112582781,3.784688995215311,-0.95,1.0530641021578628,2025-05-23 09:23:12,2025-05-29 14:00:35.537,5-10kg,0.7665290708030272,twisted
2505152E0C7210,fb2c15e8-e7c4-4beb-9351-87df38bcfe26,1d90c2ca-9adf-47a3-b028-61996345e7d0,f09d5ad9-16bd-4aea-9627-d61d5e4a1ac7,이솔홈 러브베어 고급 양면 밍크담요 무릎담요 대형 특대형,イソルホームラブベア高級両面ミンク毛布膝毛大型特大型,가구/인테리어 > 침구/패브릭 > 침구용품 > 담요,blanket,ssg,,![](https://gi.esmplus.com/speranto04/notice/blank.jpg)<br>![](https://speranto01.cafe24.com/blanket/05/lovebear.jpg)<br>![](https://gi.esmplus.com/speranto04/notice/notice.jpg),,,6301900000,https://sazo-qa-ai-resources.s3.ap-northeast-2.amazonaws.com/img/f09d5ad9-16bd-4aea-9627-d61d5e4a1ac7.jpg,7,34040.0,3494.0,https://www.ssg.com/item/itemView.ssg?itemId=1000229709968&siteNo=6004&salestrNo=6005,2.515,41.3x31.5x24.2,41.3,31.5,24.2,41.3,31.5,24.2,0.0314829899999999,31482.98999999999,31.48298999999999,5.247,1.5,100.0,5.0,75.0,100.0,75.0,5.0,0.0375,37500.0,37.5,,,-0.4035785288270378,0.1911193949494634,1.421307506053269,1.380952380952381,-0.7933884297520661,0.6696238190845278,2025-05-22 10:37:33,2025-06-05 10:23:54.052,2-5kg,0.2973489618882506,twisted
2505144A5C7FD7,4d6a1e89-7ca5-4f9a-a615-03833816ab4e,166da6de-5a88-4a76-865b-7ab030e2c2ef,38c879a5-9a83-4bd9-abee-090c61ce9f86,남성 명품 몽블랑 페라가모 듀퐁 정장 가죽 벨트 허리띠 교체 혁띠 끈 교체 호환 29mm,メンズ高級モンブランフェラガモデュポンスーツレザーベルトウエストバンド交換革ストラップ交換互換29mm,패션잡화>벨트>남성벨트>정장벨트,Belt,naver,,,,,4205001900,https://sazo-qa-ai-resources.s3.ap-northeast-2.amazonaws.com/img/38c879a5-9a83-4bd9-abee-090c61ce9f86.jpg,6,37900.0,3889.0,https://smartstore.naver.com/main/products/8739843723,0.28,17.9x14.7x7.7,17.9,14.7,7.7,17.9,14.7,7.7,0.0020261009999999,2026.1009999999997,2.0261009999999997,0.338,0.3,60.0,3.0,5.0,60.0,5.0,3.0,0.0009,900.0,0.9,,,0.0714285714285712,-0.5557970703336111,2.3519553072625703,-0.6598639455782312,-0.6103896103896104,0.3605672504315761,2025-05-22 10:37:33,2025-05-24 08:02:57.088,0-0.5kg,0.31361282088109116,twisted
250513AFD7523D,853f62a8-f89b-4d35-9cc1-d9e736177722,ea46c915-fd05-46d0-acd1-db8146480d6c,b6383d9f-d3ed-40c8-8e32-acc17fd0bf8f,몽중의 실빅스 플레이 매트 유희왕 러시듀얼 한글판,夢中のシルビックスプレイマット遊戯王ラッシュデュアルハングル版,출산/육아>완구/인형>캐릭터카드/딱지,Mat,naver,,,,,4016910000,https://sazo-qa-ai-resources.s3.ap-northeast-2.amazonaws.com/img/b6383d9f-d3ed-40c8-8e32-acc17fd0bf8f.jpg,2,85000.0,8722.0,https://smartstore.naver.com/main/products/11628403001,0.41,37.9x8.7x9.6,37.9,8.7,9.6,37.9,9.6,8.7,0.0031654079999999,3165.407999999999,3.1654079999999993,0.528,0.8,28.0,1.0,42.0,42.0,28.0,1.0,0.001176,1176.0,1.176,,,0.951219512195122,-0.6284839110787613,0.108179419525066,1.9166666666666663,-0.8850574712643678,0.3799295383091216,2025-05-21 12:46:08,2025-05-28 14:00:32.249,0-0.5kg,0.7898517116369417,twisted
250512F1E8EFDC,bebc9266-0ca8-48ca-a79b-9cd3374b7217,2bae6564-0b34-4307-bc6b-be2949ea4bf1,9cad7b1a-f2e7-449b-8851-ed83dbae2d72,[트랩오버랜드]엔트립4P 미니쉘터,[トラップオーバーランド]エントリップ4Pミニシェルター,홈 > Awning > ,Tent for camping,,,"결제안내

-결제 방식은 무통장/카드결제/적립금/실시간 계좌이체 이용가능합니다.

-무통장시의 입금은행은 국민은행 289301-04-106575 김성곤 입니다.

-입금후 저희사이트에 연락주시면 빠른 배송이 가능합니다.
배송 방법 : 택배
배송 지역 : 전국지역
배송 비용 : 3,000원 ~ 3,000원
배송 기간 : 3일 ~ 7일
평일 PM 05:00까지 입금확인된 고객은 당일배송!
제휴 상품일 경우 브랜드 업체별로 배송이 변경될수 있습니다.
배송업체는 로젠택배 이며 배송료는 3000원입니다.
부피가 클경우 경동화물로 별도의 금액으로 출고됩니다.(착불배송)
배송조회는 우측 상단 배송조회를 보시면 조회가능합니다.
도서및산간/오지/일부지역, 설치배송 상품등은 배송비가 추가(3000원)될 수 있으며 착불로 배송처리됩니다.
배송시간은 결제완료후 2-3일정도 소요됩니다.
상품명: [트랩오버랜드]엔트립4P 미니쉘터
소비자가: 397,000원
판매가: 297,000원
상품간략설명: 엔트립4P 전용 샤워텐트/화장실텐트/미니쉘터
구매방법: 정기배송 할인 1회구매
배송 방법: 택배
배송 지역: 전국지역
배송 기간: 3일 ~ 7일
배송 안내: - 평일 PM 05:00까지 입금확인된 고객은 당일배송! - 제휴 상품일 경우 브랜드 업체별로 배송이 변경될수 있습니다. - 배송업체는 로젠택배 이며 배송료는 3000원입니다. - 부피가 클경우 경동화물로 별도의 금액으로 출고됩니다.(착불배송) - 배송조회는 우측 상단 배송조회를 보시면 조회가능합니다. - 도서및산간/오지/일부지역, 설치배송 상품등은 배송비가 추가(3000원)될 수 있으며 착불로 배송처리됩니다. - 배송시간은 결제완료후 2-3일정도 소요됩니다.
상호: 서정상사(TOC)
대표자: 김성곤 gunton@nate.com
전화: 010-9911-9053
개인정보보호책임자: 이정현 junghyun9506@nate.com
주소: 02057 서울 중랑구 망우동 39
사업자 등록번호: 209-10-48745
통신판매업 신고번호: 2009-서울성북-0049호 [사업자정보확인]
배송 비용: 3,000원 ~
결제 시: 할인
",,,6306220000,https://sazo-qa-ai-resources.s3.ap-northeast-2.amazonaws.com/img/9cad7b1a-f2e7-449b-8851-ed83dbae2d72.jpg,1,297000.0,30473.0,https://www.trapoverland.co.kr/product/%ED%8A%B8%EB%9E%A9%EC%98%A4%EB%B2%84%EB%9E%9C%EB%93%9C%EC%97%94%ED%8A%B8%EB%A6%BD4p-%EB%AF%B8%EB%8B%88%EC%89%98%ED%84%B0/238/category/55/display/1/,4.775,49.5x23.0x23.5,49.5,23.0,23.5,49.5,23.5,23.0,0.02675475,26754.75,26.75475,4.459,3.5,70.0,20.0,70.0,70.0,70.0,20.0,0.098,98000.0,98.0,,,-0.2670157068062828,2.6629009801997774,0.4141414141414141,1.9787234042553192,-0.1304347826086956,0.7541433452626792,2025-05-21 12:46:08,2025-05-24 05:03:48.425,2-5kg,1.46495834350303,twisted
250512F1C97474,2fd055e2-dd83-4059-a7a2-5c1e4d54b37a,61404ca5-50b7-4e2f-8ed0-a1f868b9b189,dfc65ed3-bfe2-4009-a30f-5ddba3dcb9b4,마이베이비 오가닉 하우스,マイベイビーオーガニックハウス,홈 > NEW > ,Pet products,,,"고액결제의 경우 안전을 위해 카드사에서 확인전화를 드릴 수도 있습니다. 확인과정에서 도난 카드의 사용이나 타인 명의의 주문등 정상적인 주문이 아니라고 판단될 경우 임의로 주문을 보류 또는 취소할 수 있습니다.

무통장 입금은 상품 구매 대금은 PC뱅킹, 인터넷뱅킹, 텔레뱅킹 혹은 가까운 은행에서 직접 입금하시면 됩니다.
주문시 입력한 입금자명과 실제입금자의 성명이 반드시 일치하여야 하며, 7일 이내로 입금을 하셔야 하며 입금되지 않은 주문은 자동취소 됩니다.
배송 방법 : 택배
배송 지역 : 전국지역
배송 비용 : 무료
배송 기간 : 2일 ~ 3일
배송 안내 : - 산간벽지나 도서지방은 별도의 추가금액을 지불하셔야 하는 경우가 있습니다.
고객님께서 주문하신 상품은 입금 확인후 배송해 드립니다. 다만, 상품종류에 따라서 상품의 배송이 다소 지연될 수 있습니다.
상품명: 마이베이비 오가닉 하우스
상품간략설명: 순수 오가닉 하우스
정상가: 84,000원
특가: 53,800원
배송비: 무료
결제 시: 할인
배송 방법: 택배
배송 기간: 2일 ~ 3일
배송 비용: 무료
배송 지역: 전국지역
",,,9618009000,https://cafe24.poxo.com/ec01/chocopet1/DTrqTwcmXhQtWpbGHztW7vc79kp0mNeiomsAKqoBF6Vp7A+2zvwL8H/hg7yvgMC26va/8QUAs3/ZRtbg7wUvsw==/_/web/product/big/202408/ecd827196bfafb65f7078e4ccd7d51ae.jpg,1,53800.0,5521.0,https://chocopethouse.com/product/%EB%A7%88%EC%9D%B4%EB%B2%A0%EC%9D%B4%EB%B9%84-%EC%98%A4%EA%B0%80%EB%8B%89-%ED%95%98%EC%9A%B0%EC%8A%A4/305/,1.835,52.1x29.0x19.9,52.1,29.0,19.9,52.1,29.0,19.9,0.03006691,30066.91,30.06691,5.011,3.5,42.0,42.0,42.0,42.0,42.0,42.0,0.074088,74088.0,74.088,,,0.9073569482288828,1.4641042262074817,-0.1938579654510556,0.4482758620689655,1.1105527638190955,0.4549902201456685,2025-05-21 12:46:08,2025-05-24 08:03:16.461,1-2kg,1.1857305872181823,twisted
25050703FA1BD0,9d8a3c68-f83a-41d8-a435-558a61c1f375,d884196d-c415-40c9-8a14-5721a7cdf833,0f0ef857-8dbe-42c8-9ed9-0316ad51e59d,Vacant Archive Blenheim Double Stud Belt Black,Vacant Archive Blenheim Double Stud Belt ブラック,brand,Belt,kream,,,,,4205001900,https://sazo-qa-ai-resources.s3.ap-northeast-2.amazonaws.com/img/0f0ef857-8dbe-42c8-9ed9-0316ad51e59d.png,2,138000.0,14160.0,https://kream.co.kr/products/335426,0.66,27.3x18.2x14.4,27.3,18.2,14.4,27.3,18.2,14.4,0.007154784,7154.784000000001,7.154784000000001,1.192,0.3,50.0,5.0,5.0,50.0,5.0,5.0,0.00125,1250.0,1.25,,,-0.5454545454545455,-0.8252917208961165,0.8315018315018314,-0.7252747252747253,-0.6527777777777778,-0.1821835571835572,2025-05-20 08:58:12,2025-05-24 14:00:44.891,0.5-1kg,0.685373133175331,twisted
2505055C2C1B71,b58a92a5-2a1c-4f40-9476-c1ae3992f734,129c7309-aafc-4b0a-8ff1-665a4716aa72,d39faca5-ea9a-48f2-8956-e642d0a9c0e1,엔하이픈 비공굿 랜박,エンハイプン・ビゴン・グッド・ランバク,스타굿즈 > 보이그룹 > 포스터/화보 > ,Photographs,bungae,,"エンハイプンノングッドランバック販売！ ほとんどのプリクラがたくさんあります。！ 値段を教えてください。！！ 処分が目的であるため、！！！ チャットしてください🫶
🏻


엔하이픈 비공굿 랜박 판매해요!
대부분 프리쿠라가 많습니당
성훈 굿즈들 원하시면 넣어드려요!
가격 말씀해주시면 양 맞춰서 드려요!! 처분이 목적이라 푸짐하게 드립니다!!! 
채팅주세요🫶🏻",,,4911919000,https://sazo-qa-ai-resources.s3.ap-northeast-2.amazonaws.com/img/d39faca5-ea9a-48f2-8956-e642d0a9c0e1.jpg,5,9584.0,984.0,https://m.bunjang.co.kr/products/330232304,1.11,20.0x18.0x10.0,20.0,18.0,10.0,20.0,18.0,10.0,0.0036,3600.0,3.6,0.6,0.3,28.0,1.0,42.0,42.0,28.0,1.0,0.001176,1176.0,1.176,,,-0.7297297297297297,-0.6733333333333333,1.1,0.5555555555555556,-0.9,0.2518518518518519,2025-05-16 18:09:45,2025-05-20 14:02:58.380,1-2kg,0.7015315315315316,twisted
2505125BF3034C,a9ff786d-46b6-47fe-978c-73e6f5be4bb8,9aee7c5d-f096-47cb-abb9-5146e7bf59fc,afef5b3c-c63d-460c-b7b7-b7df42a07c5e,마프라 라보코스메티카 차량 용 로고 스티커,マフララボコスメティカ車用ロゴステッカー,Home > 라인별 제품 > ,Sticker,,,"- 무통장 입금시 주문자명과 실제 입금자의 성명이 반드시 일치해야 하며 7일 이내로 입금을 하지 않을 시 주문은 자동 취소 됩니다.
- 모바일 결제일 경우 부분취소가 불가하며 전체취소만 가능하니 양해 부탁드립니다.
- 고액결제의 경우 안전을 위해 카드사에서 확인전화를 드릴 수도 있습니다.

확인과정에서 도난 카드의 사용이나 타 명의의 주문등 정상적인 주문이 아니라 판단될 경우 임의로 주문을 보류 또는 취소할 수 있습니다.
배송 방법 : 택배
배송 지역 : 전국지역
배송 비용 : 2,500원 ~ 2,500원
배송 기간 : 2일 ~ 7일
주문서 결제 확인 후 재고를 보유한 상품의 경우 3시전까지 당일출고되며, 주말, 공휴일을 제외한 발송일로부터 2~5일정도 소요될수 있습니다.
입고 지연이 될 경우 입고일에 따라 더 늦어질 수 있습니다.
지연, 품절일 경우 따로 안내 도와드린 후 부분 발송해 드립니다.
기본배송비는 2,500원 3만원 이상 무료배송 입니다.
※도서산간 지역은 별도의 추가 금액이 발생 합니다.
배송 업체는 CJ택배 (1588-1255)을 이용하고 있습니다.
품절상품은 확인되는대로 순차적으로 연락드리며, 자동취소 될수 있습니다.
※ 품절상품 취소시 주문건이 3만원 미만일 경우 배송비비는 자동으로 차감되오니 이점 양해 부탁드립니다.
배송 방법: 택배
배송 지역: 전국지역
배송 기간: 2일 ~ 7일
배송 안내: - 주문서 결제 확인 후 재고를 보유한 상품의 경우 3시전까지 당일출고되며, 주말, 공휴일을 제외한 발송일로부터 2~5일정도 소요될수 있습니다. 입고 지연이 될 경우 입고일에 따라 더 늦어질 수 있습니다. - 지연, 품절일 경우 따로 안내 도와드린 후 부분 발송해 드립니다. - 기본배송비는 2,500원 3만원 이상 무료배송 입니다. ※도서산간 지역은 별도의 추가 금액이 발생 합니다. - 배송 업체는 CJ택배 (1588-1255)을 이용하고 있습니다. - 품절상품은 확인되는대로 순차적으로 연락드리며, 자동취소 될수 있습니다. ※ 품절상품 취소시 주문건이 3만원 미만일 경우 배송비비는 자동으로 차감되오니 이점 양해 부탁드립니다.
상품명: 마프라 라보코스메티카 차량 용 로고 스티커
브랜드: 자체브랜드
판매가: 2,000원
배송방법: 택배
배송비: 2,500원 ~ 2,500원 구매조건에 따라 배송비 차등부과 0원 이상 ~ 30,000원 미만 2,500원
배송 비용: 2,500원 ~
",,,4821100000,https://sazo-qa-ai-resources.s3.ap-northeast-2.amazonaws.com/img/afef5b3c-c63d-460c-b7b7-b7df42a07c5e.jpg,1,2000.0,212.0,https://maframall.com/product/%EB%A7%88%ED%94%84%EB%9D%BC-%EB%9D%BC%EB%B3%B4%EC%BD%94%EC%8A%A4%EB%A9%94%ED%8B%B0%EC%B9%B4-%EC%B0%A8%EB%9F%89-%EC%9A%A9-%EB%A1%9C%EA%B3%A0-%EC%8A%A4%ED%8B%B0%EC%BB%A4/623/category/113/display/1/#none,0.195,23.0x18.0x14.5,23.0,18.0,14.5,23.0,18.0,14.5,0.006003,6003.0,6.002999999999999,1.001,0.1,20.0,0.05,30.0,30.0,20.0,0.05,3e-05,30.0,0.03,,,-0.4871794871794871,-0.9950024987506249,0.3043478260869565,0.1111111111111111,-0.996551724137931,-0.1936975956466211,2025-05-16 18:09:45,2025-05-21 05:04:14.819,0-0.5kg,0.741090992965056,twisted
25050808A48A53,c6683fa7-addc-445a-b1e4-7c6fad4adaf3,416007fb-38fa-4899-98f9-505bfeb89a77,6e201412-cce7-4dca-b92e-a3a94d1b660b,프로젝트GR 롱 벨트 판매,プロジェクトGRロングベルト販売,패션 액세서리 > 벨트 > 남성 벨트 > ,Belt,bungae,,"使用感がありますが売り切れではありません。

사용감 좀 있습니다 품절이라 못구합니다",,,4205001900,https://sazo-qa-ai-resources.s3.ap-northeast-2.amazonaws.com/img/6e201412-cce7-4dca-b92e-a3a94d1b660b.jpg,4,140000.0,14365.0,https://m.bunjang.co.kr/products/332178303,0.555,35.6x22.3x10.8,35.6,22.3,10.8,35.6,22.3,10.8,0.008573904,8573.904000000002,8.573904000000002,1.429,0.3,50.0,2.0,5.0,50.0,5.0,2.0,0.0005,500.0,0.5,,,-0.4594594594594595,-0.9416835084694208,0.4044943820224718,-0.7757847533632287,-0.8148148148148149,-0.3953683953851906,2025-05-16 10:52:17,2025-05-25 05:03:13.074,0.5-1kg,0.7005714839644401,twisted
